category,subcategory,name,price,veg_status,tags,description,restaurant_name
Unknown Category,HEALTHY BOWLS,Tofu With Peppers Meal Bowl,680,Veg,,"Stir-fried tofu with peppers, served with Fried Rice, Red Rice, or Quinoa, and sauce options like Two Pepper, White Garlic, Hot Garlic, Schezwan Garlic, or Chilli Bean.",Cafe Delhi Heights
Unknown Category,HEALTHY BOWLS,Protein Bowl,715,Non-Veg,,"Served with broth, wilted spinach, edamame beans, poached eggs, asparagus, corn and grilled chicken breast served with a choice of Noodles or Rice.",Cafe Delhi Heights
Unknown Category,HEALTHY BOWLS,Poke Bowl,735,Non-Veg,,"Grilled chicken breast served with rice, avocado, red cabbage, sliced cucumber & edamame beans.",Cafe Delhi Heights
Unknown Category,,Fruit Trifle,120,Veg,,"A refreshing dessert layered with fresh seasonal fruits, creamy custard, and soft sponge cake, topped with whipped cream. Every spoonful delivers a mix of fruity sweetness and creamy richness.",Cafe Delhi Heights
Unknown Category,,Chocolate Brownie,265,Veg,,Served with vanilla ice cream.,Cafe Delhi Heights
Unknown Category,,Dessert Of The Day,265,Veg,,Ever changing dessert of the day.,Cafe Delhi Heights
Unknown Category,,Banoffee Pie,265,Veg,,"A delightful combination of buttery biscuit crust, creamy toffee, fresh bananas, and whipped cream. One of our favorite desserts",Cafe Delhi Heights
Unknown Category,,Mud Cake Pastry,265,Veg,,Decadent mud cake available by the slice or in a half-kg portion.,Cafe Delhi Heights
Unknown Category,,Chocolate Mountain,335,Veg,,"A towering dessert featuring layers of rich chocolate cake , topped with a generous drizzle of hot fudge. .",Cafe Delhi Heights
Unknown Category,HOT BEVERAGES,Cafe Latte,235,Veg,,Hot espresso with steamed milk and a layer of frothed milk on top.,Cafe Delhi Heights
Unknown Category,HOT BEVERAGES,Cafe Mocha,235,Veg,,Rich dark chocolate mix with hot espresso and steamed milk.,Cafe Delhi Heights
Unknown Category,HOT BEVERAGES,Cappuccino,235,Veg,,A classic coffee topped with a thick layer of milk foam.,Cafe Delhi Heights
Unknown Category,HOT BEVERAGES,Cafe Hot Chocolate,365,Veg,,"Experince our velvety hot chocolate, blending premium cocoa, steamed milk hint of sweetness. ",Cafe Delhi Heights
Unknown Category,HOT BEVERAGES,Cafe Espresso,155,Veg,,Strong and creamy coffee decoction extracted at high pressure.,Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Pepsi Soft Beverage,175,Veg,"Not on Pro, Not eligible for coupons",250Ml,Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Diet Pepsi Soft Beverage,175,Veg,"Not on Pro, Not eligible for coupons","A rich blend of cafe hot chocolate, chocolate mix and vanilla latte.",Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,7up Soft Beverage,175,Veg,"Not on Pro, Not eligible for coupons",Freshly brewed espresso served cold milk.,Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Energy Beverage,335,Veg,,,Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Perrier Sparkling Mineral Water,335,Veg,,[Packaged],Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Tonic Water,145,Veg,,,Cafe Delhi Heights
Unknown Category,COLD BEVERAGES,Ginger Ale,185,Veg,,,Cafe Delhi Heights
Unknown Category,SOFT AND INNOCENT SHAKES,Homemade Lemonade Soda,225,Veg,,"Available with soda for a fresh, zesty drink.",Cafe Delhi Heights
Unknown Category,SOFT AND INNOCENT SHAKES,Homemade Lemonade Water,225,Veg,,"Available with water for a fresh, zesty drink.",Cafe Delhi Heights
Unknown Category,SOFT AND INNOCENT SHAKES,Electric Blue Lemonade,325,Veg,,"A vibrant mix of pineapple juice, blue cura",Cafe Delhi Heights
Unknown Category,SOFT AND INNOCENT SHAKES,Ginger Lemonade,260,Veg,,A zesty lemonade with fresh ginger and club soda.,Cafe Delhi Heights
Unknown Category,SOFT AND INNOCENT SHAKES,Blueberry & Basil Lemonade,290,Veg,,A refreshing mix of blueberry and basil with a hint of lime.,Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Watermelon Juice,290,Veg,,"With watermelon, celery & pomegranate goodness.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Total 8 Juice,235,Veg,,"With tomato, celery, ginger, cucumber, beetroot, apple, carrot & parsley",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,My Aim To Be Cool Juice,325,Veg,,"With kiwi, apple, cucumber, ginger & fresh mint leaves",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Pink Perfection Juice,325,Veg,,"With strawberry, watermelon, orange & lime",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Abc Story Juice,345,Veg,,"With apple, beetroot & carrot.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Sunshine Citrus Juice,325,Veg,,"With pineapple, sweet lime & apple.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Outstanding Kick Juice,325,Veg,,"With watermelon, orange & pineapple.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,Strawberry Forever Juice,345,Veg,,"With fresh apple, carrot, orange & strawberry.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,A Beet Beauty Juice,325,Veg,,"With beetroot, carrot, apple, raw ginger, lime & punch of turmeric.",Cafe Delhi Heights
Unknown Category,FRESHLY SQUEEZED RAW JUICES,My Darling Go Green Juice,345,Veg,,"With kiwi, fresh mint leaves, apples & cucumber.",Cafe Delhi Heights
Unknown Category,ICED COFFEE AND ICED TEA,Classic Cold Coffee,345,Veg,,"A yummy, homemade-style cold coffee that's classic and delicious.",Cafe Delhi Heights
Unknown Category,ICED COFFEE AND ICED TEA,Frozen Hot Chocolate,345,Veg,,A rich blend of caf,Cafe Delhi Heights
Unknown Category,ICED COFFEE AND ICED TEA,Iced Cafe Latte,300,Veg,,Freshly brewed espresso served cold milk.,Cafe Delhi Heights
Unknown Category,SHAKES,Antioxidant Smoothie,515,Veg,,"Packed with curd, strawberries, blueberries, banana, chia seeds, flax seeds, oatmeal, pomegranate, and honey",Cafe Delhi Heights
Unknown Category,SHAKES,Peanut Butter Shake,345,Veg,,"With Peanut butter, nutella, fresh banana, milk & cream.",Cafe Delhi Heights
Unknown Category,SHAKES,Chocolate Shake,315,Veg,,"A rich and creamy chocolate shake, blended to perfection for a decadent treat.",Cafe Delhi Heights
Unknown Category,SHAKES,Strawberry Shake,315,Veg,,"A refreshing strawberry shake, bursting with the natural sweetness of ripe strawberries.",Cafe Delhi Heights
Unknown Category,SHAKES,Seasonal Fruits Shake,315,Veg,,A vibrant and fresh shake made with a selection of the season's finest fruits.,Cafe Delhi Heights
Unknown Category,SHAKES,Oreo Cookies Chocolate Shake,325,Veg,,"Imagination of milky oreo chocolate cookies, ice-cold vanilla latte extremely well together",Cafe Delhi Heights
Unknown Category,SHAKES,Chocos Brownie Shake,375,Veg,,"Homemade brownie, milky chocolate vanilla latte blended together with ice",Cafe Delhi Heights
Unknown Category,SHAKES,Mango & Banana Shake,295,Veg,,"Creamy blend of mango, banana, and velvety ice cream. ",Cafe Delhi Heights
Unknown Category,SHAKES,Coffee Toffee Cookies Shake,375,Veg,,Freshly brewed coffee and caramel blended with chocolate for a sweet treat.,Cafe Delhi Heights
Unknown Category,,Grilled Vegetables,95,Veg,,Fresh garden vegetables grilled to perfection with a hint of olive oil and.,Cafe Delhi Heights
Unknown Category,,Grilled Chicken Strips,230,Non-Veg,,Add on in salad [Subject to Availability].,Cafe Delhi Heights
Unknown Category,,Smoked Chicken,280,Non-Veg,,Add on in salad [Subject to Availability].,Cafe Delhi Heights
Unknown Category,,Streaky Bacon,260,Non-Veg,,,Cafe Delhi Heights
